refund_id,original_txn_id,original_utr,refund_utr,merchant_id,customer_id,refund_initiation_date,refund_settlement_date,original_amount,refund_amount,refund_type,refund_status,refund_reason,initiated_by,gateway_refund_id,tat_days,sla_breached,remarks
REF6854149,TXN0008242,,UTR901108241160,MERCH0030,CUST75060,2024-10-20,2024-10-23,137346.72,137346.72,FULL,PROCESSED,Customer Request,Bank,GWREF247507,9,N,
REF1357693,TXN0008254,,,MERCH0019,CUST57315,2024-02-24,,139857.70,139857.70,FULL,PENDING,Chargeback Initiated,Bank,GWREF378000,5,Y,
REF4432679,TXN0008273,,,MERCH0007,CUST96980,2024-07-15,,29193.76,29193.76,FULL,FAILED,Duplicate Payment,System,GWREF644606,10,N,Chargeback case
REF9218581,TXN0008289,,,MERCH0020,CUST27703,2024-09-08,,96881.70,96881.70,FULL,PENDING,Customer Request,Bank,GWREF719418,13,N,
REF2045807,TXN0008307,,UTR931534055710,MERCH0015,CUST31512,2024-11-11,2024-11-18,555.26,358.76,PARTIAL,PROCESSED,Fraud Suspected,Merchant,GWREF549252,7,Y,Chargeback case
REF3799070,TXN0008324,,UTR779888134511,MERCH0001,CUST52882,2024-11-26,2024-12-02,1867.47,847.51,PARTIAL,PROCESSED,Product Defective,System,GWREF908101,12,N,
REF8618560,TXN0008333,,UTR504650389760,MERCH0032,CUST10912,2024-05-01,2024-05-08,104991.45,104991.45,FULL,PROCESSED,Customer Request,Customer,GWREF746791,6,N,
REF5287726,TXN0008348,,,MERCH0036,CUST10788,2024-07-24,,5513.08,5513.08,FULL,INITIATED,Chargeback Initiated,Bank,GWREF974170,10,N,Chargeback case
REF6866958,TXN0008350,,UTR091990492558,MERCH0039,CUST56684,2024-09-03,2024-09-06,103267.11,103267.11,FULL,PROCESSED,Customer Request,Customer,GWREF181214,9,N,
REF7571598,TXN0008355,,UTR685461857151,MERCH0036,CUST14697,2024-03-17,2024-03-22,130514.00,93018.91,PARTIAL,PROCESSED,Fraud Suspected,Customer,GWREF857351,9,N,
REF8468906,TXN0008359,,UTR412538231435,MERCH0023,CUST86202,2024-08-07,2024-08-10,72609.82,43120.63,PARTIAL,PROCESSED,Chargeback Initiated,Bank,GWREF289907,12,N,
REF5003089,TXN0008363,,,MERCH0042,CUST72395,2024-09-24,,35426.05,35426.05,FULL,PENDING,Customer Request,Bank,GWREF900277,2,N,
REF2279037,TXN0008368,,,MERCH0020,CUST39384,2024-09-18,,102690.41,102690.41,FULL,INITIATED,Item Not Delivered,Bank,GWREF278065,11,N,
REF3808012,TXN0008381,,UTR241840509158,MERCH0049,CUST34238,2024-09-05,2024-09-09,82993.23,36097.30,PARTIAL,PROCESSED,Item Not Delivered,System,GWREF219098,12,N,
REF5697550,TXN0008397,,,MERCH0043,CUST63361,2024-06-13,,43789.27,19155.69,PARTIAL,FAILED,Product Defective,Bank,GWREF645410,9,N,
REF4310120,TXN0008406,,UTR744071713923,MERCH0044,CUST64553,2024-05-28,2024-06-01,140260.13,52752.33,PARTIAL,PROCESSED,Item Not Delivered,Bank,GWREF195656,1,Y,
REF1824549,TXN0008409,,UTR892134473142,MERCH0023,CUST24692,2024-06-04,2024-06-08,49623.96,49623.96,FULL,PROCESSED,Item Not Delivered,Merchant,GWREF743470,2,N,
REF1385352,TXN0008424,,UTR935020962639,MERCH0042,CUST76047,2024-01-13,2024-01-18,4632.98,1685.20,PARTIAL,PROCESSED,Customer Request,System,GWREF477208,10,N,
REF5552461,TXN0008425,,UTR493102202403,MERCH0047,CUST59824,2024-03-24,2024-03-28,142890.30,98792.27,PARTIAL,PROCESSED,Customer Request,Customer,GWREF458296,7,Y,
REF4544155,TXN0008442,,,MERCH0020,CUST50051,2024-09-02,,29529.38,22230.33,PARTIAL,FAILED,Duplicate Payment,Merchant,GWREF724569,13,N,
REF3513104,TXN0008445,,UTR173294943329,MERCH0022,CUST56262,2024-05-24,2024-05-28,42148.51,42148.51,FULL,PROCESSED,Product Defective,System,GWREF767818,8,N,Chargeback case
REF5440624,TXN0008446,,UTR796129528429,MERCH0022,CUST19208,2024-06-05,2024-06-10,35931.70,17934.30,PARTIAL,PROCESSED,Customer Request,Merchant,GWREF978223,3,N,
REF8209211,TXN0008450,,UTR175790196258,MERCH0016,CUST98072,2024-06-24,2024-07-01,75196.09,46944.04,PARTIAL,PROCESSED,Item Not Delivered,System,GWREF864843,13,N,
REF6372186,TXN0008460,,UTR077034472832,MERCH0039,CUST96414,2024-07-09,2024-07-13,93806.31,37408.11,PARTIAL,PROCESSED,Product Defective,System,GWREF784034,14,N,
REF5333287,TXN0008484,,,MERCH0001,CUST35764,2024-02-17,,8485.26,5259.59,PARTIAL,INITIATED,Fraud Suspected,Bank,GWREF432407,6,N,
REF6132711,TXN0008485,,UTR835006743084,MERCH0038,CUST29195,2024-10-28,2024-11-02,2239.91,2239.91,FULL,PROCESSED,Fraud Suspected,Bank,GWREF289410,11,N,
REF5762260,TXN0008534,,,MERCH0007,CUST66377,2024-01-08,,113306.53,113306.53,FULL,PENDING,Fraud Suspected,System,GWREF616243,4,Y,Chargeback case
REF7896623,TXN0008539,,,MERCH0013,CUST22315,2024-01-20,,48351.68,48351.68,FULL,PENDING,Fraud Suspected,System,GWREF867471,7,N,
REF3786402,TXN0008579,,UTR222686954657,MERCH0001,CUST37378,2024-02-15,2024-02-18,126589.24,126589.24,FULL,PROCESSED,Duplicate Payment,Bank,GWREF623141,6,N,
REF1343094,TXN0008583,,,MERCH0033,CUST80816,2024-02-15,,62940.84,62940.84,FULL,FAILED,Duplicate Payment,Customer,GWREF780260,6,N,
REF9136317,TXN0008594,,,MERCH0035,CUST86594,2024-10-29,,71948.78,71948.78,FULL,PENDING,Duplicate Payment,Merchant,GWREF343099,2,N,
REF6094848,TXN0008618,,UTR871760689255,MERCH0016,CUST25823,2024-03-25,2024-03-30,3505.14,2869.30,PARTIAL,PROCESSED,Customer Request,Bank,GWREF784626,9,N,Chargeback case
REF2224995,TXN0008639,,UTR583921601441,MERCH0031,CUST84813,2024-10-30,2024-11-05,132155.67,48444.70,PARTIAL,PROCESSED,Item Not Delivered,Bank,GWREF717586,1,N,
REF2610094,TXN0008640,,UTR025438929197,MERCH0050,CUST28995,2024-09-30,2024-10-05,145163.06,145163.06,FULL,PROCESSED,Item Not Delivered,Bank,GWREF368021,6,N,
REF3710732,TXN0008653,,UTR495669209920,MERCH0013,CUST10523,2024-02-06,2024-02-11,10183.77,10183.77,FULL,PROCESSED,Item Not Delivered,Merchant,GWREF285225,4,N,Chargeback case
REF6771496,TXN0008662,,,MERCH0031,CUST73322,2024-01-02,,89340.18,89340.18,FULL,PENDING,Fraud Suspected,Customer,GWREF361737,4,N,
REF3505022,TXN0008678,,,MERCH0004,CUST54876,2024-05-23,,57737.80,57737.80,FULL,PENDING,Item Not Delivered,Bank,GWREF262478,14,N,
REF7671551,TXN0008682,,,MERCH0007,CUST20831,2024-08-23,,66391.14,66391.14,FULL,INITIATED,Customer Request,System,GWREF780385,9,N,Chargeback case
REF1682045,TXN0008686,,,MERCH0014,CUST93574,2024-03-17,,146023.93,146023.93,FULL,INITIATED,Product Defective,Merchant,GWREF696395,5,N,
REF5347900,TXN0008703,,UTR073533641076,MERCH0024,CUST83602,2024-08-28,2024-09-03,56323.48,56323.48,FULL,PROCESSED,Duplicate Payment,Customer,GWREF582063,2,N,
REF8525097,TXN0008708,,UTR469620615501,MERCH0041,CUST31636,2024-04-17,2024-04-22,123301.64,123301.64,FULL,PROCESSED,Customer Request,System,GWREF686195,12,N,
REF3083167,TXN0008724,,UTR688508669565,MERCH0033,CUST22163,2024-08-25,2024-08-30,104630.28,104630.28,FULL,PROCESSED,Duplicate Payment,Bank,GWREF378518,10,N,Chargeback case
REF5941233,TXN0008762,,UTR741480523216,MERCH0035,CUST77581,2024-09-22,2024-09-29,21018.55,21018.55,FULL,PROCESSED,Duplicate Payment,Bank,GWREF804449,10,N,
REF5691377,TXN0008764,,,MERCH0003,CUST22578,2024-06-07,,143995.17,143995.17,FULL,PENDING,Customer Request,Customer,GWREF592205,6,N,
REF2365733,TXN0008782,,UTR612634821400,MERCH0014,CUST41400,2024-04-09,2024-04-12,96448.41,96448.41,FULL,PROCESSED,Product Defective,Merchant,GWREF236385,1,N,
REF2824737,TXN0008794,,UTR755638430136,MERCH0019,CUST12691,2024-09-13,2024-09-18,44188.99,20724.57,PARTIAL,PROCESSED,Fraud Suspected,Merchant,GWREF337912,4,Y,
REF1074971,TXN0008802,,UTR063542012922,MERCH0041,CUST32317,2024-07-22,2024-07-27,68833.46,28328.91,PARTIAL,PROCESSED,Product Defective,Customer,GWREF769207,7,N,
REF3140974,TXN0008803,,UTR366418279627,MERCH0011,CUST20224,2024-03-06,2024-03-12,112477.17,112477.17,FULL,PROCESSED,Product Defective,System,GWREF508328,13,Y,
REF9654093,TXN0008806,,UTR093474545172,MERCH0011,CUST59495,2024-01-19,2024-01-25,81144.65,81144.65,FULL,PROCESSED,Duplicate Payment,System,GWREF643458,8,N,
REF2498879,TXN0008808,,UTR647814522984,MERCH0029,CUST49890,2024-03-25,2024-04-01,121285.44,121285.44,FULL,PROCESSED,Customer Request,Merchant,GWREF652174,3,N,
REF1809276,TXN0008831,,UTR453081470830,MERCH0004,CUST66560,2024-08-24,2024-08-30,136257.29,136257.29,FULL,PROCESSED,Item Not Delivered,Customer,GWREF762399,8,N,
REF4522262,TXN0008839,,UTR772111663629,MERCH0016,CUST20012,2024-06-23,2024-06-29,40141.50,40141.50,FULL,PROCESSED,Duplicate Payment,System,GWREF221126,9,N,
REF2672924,TXN0008842,,UTR278721204271,MERCH0013,CUST54382,2024-09-05,2024-09-12,93804.10,71555.36,PARTIAL,PROCESSED,Customer Request,Customer,GWREF387978,2,N,Chargeback case
REF4570727,TXN0008859,,UTR859383778294,MERCH0024,CUST50875,2024-01-30,2024-02-05,61641.56,61641.56,FULL,PROCESSED,Item Not Delivered,Merchant,GWREF430625,3,N,Chargeback case
REF6297300,TXN0008868,,UTR122992017629,MERCH0018,CUST61227,2024-10-22,2024-10-26,109294.87,109294.87,FULL,PROCESSED,Fraud Suspected,Customer,GWREF875861,7,N,
REF3659670,TXN0008875,,UTR772586906608,MERCH0002,CUST18731,2024-03-28,2024-04-04,35960.91,35960.91,FULL,PROCESSED,Fraud Suspected,Bank,GWREF655101,11,N,
REF6534004,TXN0008881,,UTR475487040307,MERCH0032,CUST97569,2024-01-10,2024-01-14,138207.50,138207.50,FULL,PROCESSED,Product Defective,Customer,GWREF106415,9,N,Chargeback case
REF8062935,TXN0008886,,UTR117292650405,MERCH0037,CUST53115,2024-11-25,2024-12-02,114920.10,114920.10,FULL,PROCESSED,Customer Request,System,GWREF535247,6,Y,Chargeback case
REF9920636,TXN0008901,,,MERCH0006,CUST40657,2024-03-27,,119920.97,119920.97,FULL,PENDING,Product Defective,Customer,GWREF229313,11,N,
REF7482292,TXN0008902,,UTR259848868681,MERCH0029,CUST93002,2024-04-08,2024-04-11,54771.46,54771.46,FULL,PROCESSED,Customer Request,Customer,GWREF769001,8,Y,
REF1871993,TXN0008905,,,MERCH0034,CUST39633,2024-02-09,,72421.59,38973.89,PARTIAL,FAILED,Duplicate Payment,Bank,GWREF745730,2,N,
REF7289184,TXN0008906,,UTR605046563154,MERCH0003,CUST47796,2024-05-13,2024-05-17,6228.17,6228.17,FULL,PROCESSED,Product Defective,Merchant,GWREF721553,4,N,
REF4801804,TXN0008947,,,MERCH0046,CUST34814,2024-02-18,,147802.93,52921.10,PARTIAL,PENDING,Customer Request,System,GWREF381303,3,N,
REF6588473,TXN0008961,,UTR280303895939,MERCH0013,CUST97721,2024-02-25,2024-02-29,15989.70,15989.70,FULL,PROCESSED,Customer Request,Merchant,GWREF560008,6,N,
REF6458830,TXN0008967,,UTR281148281771,MERCH0025,CUST60121,2024-11-30,2024-12-06,10188.50,10188.50,FULL,PROCESSED,Duplicate Payment,Customer,GWREF102658,13,N,
REF5064923,TXN0008979,,UTR693553408847,MERCH0035,CUST64163,2024-01-15,2024-01-22,90000.28,90000.28,FULL,PROCESSED,Duplicate Payment,System,GWREF243487,12,N,Chargeback case
REF4503720,TXN0008990,,,MERCH0001,CUST63057,2024-03-25,,90883.01,90883.01,FULL,FAILED,Fraud Suspected,Customer,GWREF372767,13,N,Chargeback case
REF3956439,TXN0009000,,UTR446626008696,MERCH0015,CUST49160,2024-09-14,2024-09-21,99192.05,99192.05,FULL,PROCESSED,Product Defective,System,GWREF640554,11,N,
REF3973145,TXN0009002,,UTR395911511354,MERCH0039,CUST87850,2024-02-19,2024-02-23,35792.36,35792.36,FULL,PROCESSED,Chargeback Initiated,Bank,GWREF403380,11,N,
REF1784301,TXN0009003,,UTR388161198997,MERCH0024,CUST77739,2024-04-06,2024-04-10,92783.42,92783.42,FULL,PROCESSED,Chargeback Initiated,Bank,GWREF103120,1,N,
REF7865231,TXN0009008,,UTR450661107354,MERCH0024,CUST95745,2024-08-07,2024-08-11,86522.51,86522.51,FULL,PROCESSED,Customer Request,Bank,GWREF622992,8,N,
REF7807032,TXN0009024,,UTR842512163968,MERCH0045,CUST48097,2024-05-01,2024-05-08,120764.52,120764.52,FULL,PROCESSED,Item Not Delivered,System,GWREF106099,14,N,
REF5743705,TXN0009047,,,MERCH0010,CUST64365,2024-09-19,,121931.67,121931.67,FULL,FAILED,Customer Request,Merchant,GWREF242649,13,Y,
REF1584974,TXN0009060,,UTR966232215063,MERCH0048,CUST21473,2024-03-06,2024-03-12,48079.86,48079.86,FULL,PROCESSED,Duplicate Payment,System,GWREF381330,8,N,
REF7167040,TXN0009065,,UTR866529429927,MERCH0010,CUST64970,2024-08-24,2024-08-27,67801.79,67801.79,FULL,PROCESSED,Fraud Suspected,System,GWREF356774,1,N,
REF9287391,TXN0009084,,UTR540229322118,MERCH0040,CUST31270,2024-03-19,2024-03-23,130877.91,130877.91,FULL,PROCESSED,Item Not Delivered,Bank,GWREF887548,3,Y,
REF8796736,TXN0009104,,UTR852986064902,MERCH0004,CUST19683,2024-10-27,2024-10-31,138456.09,50496.20,PARTIAL,PROCESSED,Product Defective,Merchant,GWREF695867,9,Y,Chargeback case
REF3298007,TXN0009107,,UTR397666692880,MERCH0005,CUST48738,2024-07-10,2024-07-13,104690.89,39758.84,PARTIAL,PROCESSED,Duplicate Payment,Bank,GWREF529868,4,Y,
REF8154090,TXN0009110,,,MERCH0019,CUST24533,2024-09-08,,65006.67,65006.67,FULL,PENDING,Chargeback Initiated,Bank,GWREF679036,3,N,Chargeback case
REF3278943,TXN0009114,,UTR525525433987,MERCH0017,CUST19396,2024-03-11,2024-03-16,5282.29,2520.55,PARTIAL,PROCESSED,Product Defective,Bank,GWREF628710,8,N,
REF8459445,TXN0009117,,UTR886398613143,MERCH0009,CUST15445,2024-06-24,2024-06-27,40219.15,40219.15,FULL,PROCESSED,Item Not Delivered,Merchant,GWREF117308,1,N,
REF8823080,TXN0009130,,,MERCH0002,CUST81151,2024-11-18,,59926.97,52266.89,PARTIAL,INITIATED,Chargeback Initiated,Merchant,GWREF392308,4,N,
REF5579792,TXN0009135,,UTR252926015213,MERCH0011,CUST47936,2024-04-12,2024-04-15,129361.30,50100.63,PARTIAL,PROCESSED,Duplicate Payment,Customer,GWREF842126,12,Y,
REF1949463,TXN0009142,,UTR358053804068,MERCH0040,CUST86374,2024-07-08,2024-07-11,32770.11,32770.11,FULL,PROCESSED,Item Not Delivered,Bank,GWREF373138,14,N,
REF6650893,TXN0009161,,UTR020749790692,MERCH0019,CUST31470,2024-02-11,2024-02-16,117015.27,117015.27,FULL,PROCESSED,Product Defective,System,GWREF687261,5,N,
REF8667023,TXN0009162,,UTR959207901881,MERCH0010,CUST15533,2024-07-25,2024-07-30,138274.93,138274.93,FULL,PROCESSED,Chargeback Initiated,Merchant,GWREF618896,5,N,
REF1176716,TXN0009164,,,MERCH0015,CUST55518,2024-01-31,,144887.87,144887.87,FULL,PENDING,Product Defective,Merchant,GWREF189891,10,N,
REF2448035,TXN0009178,,UTR607033438643,MERCH0016,CUST27082,2024-05-16,2024-05-21,41761.64,19778.16,PARTIAL,PROCESSED,Customer Request,Customer,GWREF537269,7,N,
REF2783236,TXN0009187,,UTR447903585338,MERCH0009,CUST51199,2024-07-24,2024-07-27,130990.64,130990.64,FULL,PROCESSED,Product Defective,Customer,GWREF862630,3,N,Chargeback case
REF8507422,TXN0009212,,,MERCH0016,CUST35877,2024-11-09,,23146.53,19661.14,PARTIAL,FAILED,Chargeback Initiated,Merchant,GWREF495962,14,N,
REF6738796,TXN0009250,,,MERCH0028,CUST32333,2024-09-20,,103788.82,103788.82,FULL,PENDING,Product Defective,Merchant,GWREF120923,6,N,
REF5048865,TXN0009263,,UTR672801393240,MERCH0007,CUST80516,2024-07-24,2024-07-31,48650.18,18283.97,PARTIAL,PROCESSED,Item Not Delivered,Customer,GWREF550363,8,N,
REF5294946,TXN0009268,,UTR947022694259,MERCH0033,CUST64989,2024-01-16,2024-01-19,127061.34,127061.34,FULL,PROCESSED,Chargeback Initiated,Bank,GWREF490121,6,Y,
REF1588982,TXN0009279,,,MERCH0050,CUST65454,2024-07-14,,133694.80,133694.80,FULL,FAILED,Duplicate Payment,Customer,GWREF393353,10,N,Chargeback case
REF1175426,TXN0009282,,,MERCH0047,CUST82106,2024-04-20,,5355.88,5355.88,FULL,PENDING,Fraud Suspected,System,GWREF728758,11,N,
REF5224353,TXN0009286,,UTR511295023625,MERCH0021,CUST19959,2024-02-22,2024-02-25,136694.21,136694.21,FULL,PROCESSED,Item Not Delivered,System,GWREF229451,5,N,Chargeback case
REF5699380,TXN0009302,,UTR160470284826,MERCH0035,CUST10705,2024-03-18,2024-03-22,111658.74,111658.74,FULL,PROCESSED,Fraud Suspected,Customer,GWREF773836,1,N,
REF6734549,TXN0009306,,,MERCH0005,CUST88292,2024-05-01,,88813.44,88813.44,FULL,INITIATED,Chargeback Initiated,Merchant,GWREF644514,13,N,
REF1060679,TXN0009311,,UTR462333381906,MERCH0020,CUST83092,2024-10-01,2024-10-07,33584.23,33584.23,FULL,PROCESSED,Product Defective,Bank,GWREF627367,9,Y,Chargeback case
REF4866365,TXN0009320,,UTR316499530093,MERCH0034,CUST27628,2024-03-24,2024-03-29,47827.29,19395.80,PARTIAL,PROCESSED,Duplicate Payment,Merchant,GWREF155123,14,Y,
REF2901868,TXN0009337,,,MERCH0021,CUST78484,2024-08-05,,94724.52,94724.52,FULL,PENDING,Chargeback Initiated,System,GWREF281618,12,N,Chargeback case
REF4059210,TXN0009351,,UTR670481461376,MERCH0009,CUST72306,2024-11-29,2024-12-04,86933.89,86933.89,FULL,PROCESSED,Fraud Suspected,System,GWREF947629,6,N,
REF5998774,TXN0009354,,UTR445635318140,MERCH0009,CUST11430,2024-07-22,2024-07-27,134249.60,134249.60,FULL,PROCESSED,Chargeback Initiated,Bank,GWREF986189,4,N,
REF4685541,TXN0009371,,,MERCH0038,CUST78224,2024-04-08,,40018.45,40018.45,FULL,FAILED,Product Defective,Merchant,GWREF135042,13,N,Chargeback case
REF1694954,TXN0009375,,UTR341406382630,MERCH0016,CUST15435,2024-06-05,2024-06-08,128027.04,60498.29,PARTIAL,PROCESSED,Duplicate Payment,System,GWREF268977,4,N,
REF8616083,TXN0009377,,UTR990964250740,MERCH0033,CUST67016,2024-04-13,2024-04-19,59899.28,59899.28,FULL,PROCESSED,Duplicate Payment,System,GWREF109973,3,N,
REF3933613,TXN0009381,,,MERCH0018,CUST78019,2024-08-08,,104982.87,104982.87,FULL,PENDING,Item Not Delivered,Bank,GWREF825590,7,N,
REF2541776,TXN0009386,,,MERCH0021,CUST48930,2024-06-05,,134284.05,73402.94,PARTIAL,FAILED,Duplicate Payment,Merchant,GWREF832966,8,N,Chargeback case
REF9779445,TXN0009399,,UTR391027501010,MERCH0002,CUST29006,2024-07-14,2024-07-17,117773.71,40649.71,PARTIAL,PROCESSED,Fraud Suspected,System,GWREF409491,11,N,
REF5799546,TXN0009403,,UTR742526781450,MERCH0032,CUST18531,2024-01-21,2024-01-25,47580.85,47580.85,FULL,PROCESSED,Product Defective,Bank,GWREF702337,8,N,
REF2644736,TXN0009408,,UTR234630678424,MERCH0028,CUST49905,2024-07-07,2024-07-13,107345.30,107345.30,FULL,PROCESSED,Duplicate Payment,System,GWREF893415,4,Y,
REF6668512,TXN0009413,,UTR862218305507,MERCH0044,CUST22659,2024-07-11,2024-07-17,87110.06,87110.06,FULL,PROCESSED,Chargeback Initiated,Customer,GWREF256052,12,N,Chargeback case
REF5818354,TXN0009425,,UTR409172157073,MERCH0049,CUST37134,2024-06-11,2024-06-16,118115.15,50933.91,PARTIAL,PROCESSED,Product Defective,System,GWREF883112,1,N,
REF6878789,TXN0009430,,UTR635534849575,MERCH0020,CUST25907,2024-06-30,2024-07-07,122906.45,122906.45,FULL,PROCESSED,Product Defective,Bank,GWREF118090,1,Y,
REF2858561,TXN0009433,,,MERCH0022,CUST72130,2024-01-31,,44670.84,44670.84,FULL,INITIATED,Duplicate Payment,System,GWREF710240,1,N,
REF7373821,TXN0009438,,UTR963617390739,MERCH0046,CUST22637,2024-03-04,2024-03-09,14013.74,14013.74,FULL,PROCESSED,Duplicate Payment,Bank,GWREF493945,13,N,
REF3884434,TXN0009444,,,MERCH0014,CUST61514,2024-03-17,,118125.67,118125.67,FULL,INITIATED,Customer Request,System,GWREF548093,1,N,
REF3539716,TXN0009451,,UTR160591433417,MERCH0033,CUST21354,2024-09-28,2024-10-05,49492.95,49492.95,FULL,PROCESSED,Fraud Suspected,Merchant,GWREF435458,14,N,
REF1368565,TXN0009460,,UTR101720306706,MERCH0041,CUST94523,2024-07-10,2024-07-17,126305.99,85838.41,PARTIAL,PROCESSED,Item Not Delivered,Bank,GWREF750217,13,N,
REF2861112,TXN0009468,,UTR818253421841,MERCH0049,CUST24100,2024-02-18,2024-02-24,16239.10,5107.48,PARTIAL,PROCESSED,Item Not Delivered,Bank,GWREF348594,5,N,
REF5773764,TXN0009476,,,MERCH0005,CUST11840,2024-03-23,,122566.97,122566.97,FULL,FAILED,Customer Request,System,GWREF691753,8,N,
REF7593597,TXN0009489,,UTR109105764152,MERCH0001,CUST41181,2024-10-24,2024-10-31,149140.03,149140.03,FULL,PROCESSED,Duplicate Payment,System,GWREF423016,1,N,Chargeback case
REF2332553,TXN0009495,,UTR745341435152,MERCH0006,CUST28565,2024-08-02,2024-08-08,114141.59,114141.59,FULL,PROCESSED,Duplicate Payment,Merchant,GWREF117948,2,N,Chargeback case
REF9714379,TXN0009501,,UTR621682046117,MERCH0008,CUST12332,2024-10-25,2024-10-29,11510.75,11510.75,FULL,PROCESSED,Customer Request,Merchant,GWREF530306,7,N,
REF9248433,TXN0009508,,UTR585262446441,MERCH0025,CUST71486,2024-02-11,2024-02-17,91670.74,91670.74,FULL,PROCESSED,Fraud Suspected,Customer,GWREF951848,11,N,
REF6956427,TXN0009511,,UTR073940427832,MERCH0008,CUST21362,2024-11-29,2024-12-02,41901.83,41901.83,FULL,PROCESSED,Chargeback Initiated,Customer,GWREF531455,13,N,
REF6927294,TXN0009548,,UTR843522300757,MERCH0021,CUST43808,2024-06-12,2024-06-17,123262.73,123262.73,FULL,PROCESSED,Customer Request,Customer,GWREF770149,13,Y,Chargeback case
REF4455846,TXN0009549,,UTR493754325608,MERCH0025,CUST13189,2024-07-22,2024-07-25,30395.61,25048.13,PARTIAL,PROCESSED,Customer Request,Merchant,GWREF945734,14,N,
REF8907920,TXN0009554,,UTR708109500481,MERCH0049,CUST56660,2024-05-18,2024-05-22,36666.03,36666.03,FULL,PROCESSED,Duplicate Payment,System,GWREF975560,3,N,
REF4742743,TXN0009556,,UTR781605049250,MERCH0028,CUST19717,2024-09-24,2024-10-01,69294.02,69294.02,FULL,PROCESSED,Customer Request,Customer,GWREF972009,9,N,
REF8391151,TXN0009574,,UTR714681618290,MERCH0041,CUST68346,2024-04-20,2024-04-26,70417.76,70417.76,FULL,PROCESSED,Product Defective,Merchant,GWREF942779,14,N,
REF7513716,TXN0009586,,UTR215904467114,MERCH0001,CUST83740,2024-08-31,2024-09-05,127924.55,85480.26,PARTIAL,PROCESSED,Fraud Suspected,Merchant,GWREF611827,14,N,
REF3313835,TXN0009594,,UTR520747900191,MERCH0002,CUST31500,2024-08-07,2024-08-13,19290.97,9911.11,PARTIAL,PROCESSED,Item Not Delivered,Merchant,GWREF211281,6,N,Chargeback case
REF2920689,TXN0009596,,,MERCH0049,CUST92008,2024-02-23,,14870.13,14870.13,FULL,PENDING,Duplicate Payment,Bank,GWREF650566,12,N,Chargeback case
REF4586131,TXN0009603,,UTR216923904732,MERCH0001,CUST37398,2024-03-24,2024-03-27,53587.09,53587.09,FULL,PROCESSED,Duplicate Payment,Customer,GWREF281857,14,N,
REF2087512,TXN0009635,,UTR776363660819,MERCH0034,CUST24644,2024-02-03,2024-02-08,74607.63,32661.60,PARTIAL,PROCESSED,Item Not Delivered,Customer,GWREF575390,10,N,
REF9649540,TXN0009656,,UTR429328062982,MERCH0005,CUST35243,2024-10-28,2024-11-02,70993.90,70993.90,FULL,PROCESSED,Customer Request,Bank,GWREF308524,7,Y,
REF1286338,TXN0009662,,,MERCH0031,CUST23974,2024-02-01,,45268.00,45268.00,FULL,PENDING,Customer Request,Bank,GWREF926990,6,N,
REF6744045,TXN0009670,,,MERCH0008,CUST93258,2024-11-03,,87466.79,87466.79,FULL,FAILED,Duplicate Payment,Customer,GWREF238303,11,N,
REF1968992,TXN0009673,,,MERCH0007,CUST29312,2024-01-27,,13390.00,13390.00,FULL,PENDING,Item Not Delivered,Bank,GWREF833900,3,N,
REF8864100,TXN0009676,,UTR363817076679,MERCH0028,CUST95655,2024-03-20,2024-03-23,59177.90,59177.90,FULL,PROCESSED,Customer Request,Merchant,GWREF496551,9,N,
REF1681498,TXN0009681,,UTR548084634106,MERCH0036,CUST99493,2024-08-08,2024-08-14,81005.13,81005.13,FULL,PROCESSED,Customer Request,Customer,GWREF574175,10,Y,
REF8850282,TXN0009684,,UTR862075840967,MERCH0007,CUST78900,2024-05-06,2024-05-10,146517.63,146517.63,FULL,PROCESSED,Product Defective,Bank,GWREF652462,6,N,
REF6298015,TXN0009685,,UTR962214545833,MERCH0037,CUST94952,2024-08-05,2024-08-09,24630.13,24630.13,FULL,PROCESSED,Product Defective,Customer,GWREF489721,3,Y,
REF9360696,TXN0009692,,UTR987583508414,MERCH0007,CUST56041,2024-08-01,2024-08-04,129604.60,93759.65,PARTIAL,PROCESSED,Duplicate Payment,Bank,GWREF415977,2,N,
REF1600319,TXN0009699,,UTR641412606706,MERCH0029,CUST34875,2024-06-05,2024-06-11,40745.00,19295.88,PARTIAL,PROCESSED,Customer Request,System,GWREF737123,11,N,
REF5651663,TXN0009700,,,MERCH0030,CUST42654,2024-07-29,,62966.84,62966.84,FULL,PENDING,Fraud Suspected,Bank,GWREF252254,6,N,
REF1647503,TXN0009701,,UTR071286088213,MERCH0027,CUST13798,2024-03-19,2024-03-26,101246.74,101246.74,FULL,PROCESSED,Chargeback Initiated,Bank,GWREF582704,13,N,
REF6490598,TXN0009711,,UTR309354899700,MERCH0031,CUST18481,2024-11-20,2024-11-27,128193.91,128193.91,FULL,PROCESSED,Product Defective,Bank,GWREF378254,13,Y,
REF9316361,TXN0009741,,,MERCH0013,CUST41541,2024-08-11,,15568.13,15568.13,FULL,PENDING,Fraud Suspected,Merchant,GWREF261981,12,Y,
REF9794279,TXN0009750,,UTR466141855754,MERCH0024,CUST99007,2024-06-23,2024-06-27,96739.89,96739.89,FULL,PROCESSED,Item Not Delivered,Bank,GWREF234311,13,N,
