transaction_id,utr_number,merchant_id,customer_id,payment_method,payment_gateway,acquirer_bank,transaction_date,transaction_time,gross_amount,fee_amount,gst_on_fee,net_amount,currency_code,payment_status,vpa_id,bank_reference_no,error_code,device_type,ip_address,reversal_flag,batch_id,settlement_cycle,remarks
TXN0003010,UTR280911541682,MERCH0019,CUST89376,UPI,PayTM Gateway,Axis Bank,2024-02-12,05:57:30,34475.43,759.03,136.63,33716.4,INR,SUCCESS,ekiya15@ibl,BNKREF473543,,Tablet,36.74.103.180,N,BATCH202402123,T+1,
TXN0003011,,MERCH0028,CUST58659,Debit Card,Cashfree,Axis Bank,2024-01-28,10:33:42,39135.19,372.01,66.96,38763.18,INR,REFUNDED,,BNKREF516013,,Desktop,110.35.179.148,Y,BATCH202401281,T+1,
TXN0003012,UTR907535138345,MERCH0027,CUST31530,Net Banking,Stripe,SBI,2024-06-13,16:38:11,97298.87,1301.48,234.27,95997.39,INR,SUCCESS,,BNKREF331765,,Desktop,189.136.129.129,N,BATCH202406135,T+2,
TXN0003013,UTR309476059676,MERCH0048,CUST57714,Debit Card,PayTM Gateway,HDFC Bank,2024-06-12,20:55:49,103872.85,1190.01,214.2,102682.84,INR,SUCCESS,,BNKREF275922,,Desktop,100.28.220.216,N,BATCH202406125,T+1,
TXN0003014,UTR969389252914,MERCH0042,CUST88041,Credit Card,PayU,Axis Bank,2024-03-30,09:05:37,14693.157830854092,221.95,39.95,14466.46,INR,SUCCESS,,BNKREF323557,,Desktop,118.116.151.115,N,BATCH202403302,T+1,
TXN0003015,UTR867447868732,MERCH0001,CUST69967,Debit Card,Razorpay,Kotak,2024-07-20,15:44:06,110045.81,2226.09,400.7,107819.72,INR,SUCCESS,,BNKREF190869,,Mobile,70.171.99.102,N,BATCH202407204,T+2,
TXN0003016,UTR971870153987,MERCH0018,CUST12746,Debit Card,Cashfree,PNB,2024-04-07,11:38:52,147775.78,2261.3,407.03,145514.48,INR,SUCCESS,,BNKREF385072,,Mobile,160.253.124.62,N,BATCH202404075,T+1,
TXN0003017,,MERCH0045,CUST88849,Credit Card,Stripe,Yes Bank,2024-08-14,09:37:42,87480.68,1792.01,322.56,85688.67,INR,FAILED,,BNKREF433846,ERR772,Mobile,192.152.134.246,N,BATCH202408141,T+2,
TXN0003018,UTR404512285893,MERCH0042,CUST70318,UPI,Razorpay,Kotak,2024-04-22,02:29:03,19698.8,459.06,82.63,19239.74,INR,SUCCESS,gagan128@oksbi,BNKREF879395,,Mobile,90.147.111.29,N,BATCH202404223,T+2,
TXN0003019,,MERCH0003,CUST13877,UPI,Cashfree,Yes Bank,2024-09-22,10:35:37,83506.93,2062.2,371.2,81444.73,INR,REFUNDED,rayaan899@paytm,BNKREF288151,,Desktop,138.40.177.57,Y,BATCH202409224,T+1,
TXN0003020,,MERCH0023,CUST44020,Credit Card,Stripe,Kotak,2024-11-19,22:39:44,144504.36,2553.85,459.69,141950.51,INR,PENDING,,BNKREF861371,,Tablet,177.174.187.206,N,BATCH202411194,T+1,
TXN0003021,UTR108667042957,MERCH0039,CUST12418,Credit Card,PayU,ICICI Bank,2024-06-04,11:30:50,97868.18,963.16,173.37,96905.02,INR,SUCCESS,,BNKREF392237,,Tablet,36.200.145.167,N,BATCH202406041,T+2,
TXN0003022,UTR984887691864,MERCH0049,CUST77946,UPI,Cashfree,HDFC Bank,2024-04-15,04:35:55,23854.34,539.97,97.19,23314.37,INR,SUCCESS,aishani189@oksbi,BNKREF255834,,Mobile,13.167.121.116,N,BATCH202404153,T+2,
TXN0003023,,MERCH0046,CUST61363,UPI,PayU,Axis Bank,2024-01-14,13:35:46,30675.98,521.37,93.85,30154.61,INR,PENDING,aditya156@okhdfcbank,BNKREF450306,,Mobile,102.175.181.32,N,BATCH202401144,T+2,
TXN0003024,UTR887057162984,MERCH0032,CUST58985,Wallet,Cashfree,Kotak,2024-10-03,12:36:03,13420.22,173.56,31.24,13246.66,INR,SUCCESS,,BNKREF616828,,Mobile,106.10.227.254,N,BATCH202410031,T+2,
TXN0003025,UTR385601668586,MERCH0030,CUST67601,UPI,Stripe,Kotak,2024-04-09,00:31:54,86023.0,1158.96,208.61,84864.04,INR,SUCCESS,parth350@okhdfcbank,BNKREF868936,,Mobile,147.145.248.203,N,BATCH202404093,T+2,
TXN0003026,UTR619993260386,MERCH0008,CUST92887,UPI,Cashfree,Yes Bank,2024-10-24,13:40:10,31421.66,396.9,71.44,31024.76,INR,SUCCESS,ganga458@ybl,BNKREF932376,,Desktop,196.75.191.160,N,BATCH202410242,T+1,
TXN0003027,UTR717186588074,MERCH0026,CUST25236,Net Banking,PayU,HDFC Bank,2024-06-01,14:37:56,78696.21,1557.59,280.37,77138.62,INR,SUCCESS,,BNKREF363546,,Desktop,200.77.86.43,N,BATCH202406013,T+2,
TXN0003028,,MERCH0019,CUST33996,UPI,Razorpay,HDFC Bank,2024-05-06,19:54:18,33201.44,503.59,90.65,32697.85,INR,SUCCESS,anika246@okicici,BNKREF723344,,Tablet,143.71.81.62,N,BATCH202405065,T+1,
TXN0003029,UTR370123357937,MERCH0041,CUST71754,UPI,Cashfree,Kotak,2024-01-12,21:49:32,84444.02,1728.0,311.04,82716.02,INR,SUCCESS,hemani17@oksbi,BNKREF287409,,Tablet,109.150.90.175,N,BATCH202401122,T+1,
TXN0003030,UTR457408507491,MERCH0006,CUST39602,UPI,Stripe,SBI,2024-08-28,10:19:10,35194.1,566.73,102.01,34627.37,INR,SUCCESS,sanya561@okhdfcbank,BNKREF305837,,Desktop,189.159.135.3,N,BATCH202408285,T+2,
TXN0003031,UTR831380033833,MERCH0028,CUST69767,UPI,PayU,Yes Bank,2024-10-17,17:52:35,126033.93,2693.39,484.81,123340.54,INR,SUCCESS,banjeet424@oksbi,BNKREF413708,,Tablet,44.65.238.66,N,BATCH202410171,T+2,
TXN0003032,UTR615818110699,MERCH0019,CUST96699,Credit Card,PayU,PNB,2024-07-12,18:30:57,43318.16,642.7,115.69,42675.46,INR,SUCCESS,,BNKREF931696,,Tablet,68.173.22.176,N,BATCH202407122,T+1,
TXN0003033,UTR589320108981,MERCH0001,CUST73016,UPI,PayU,SBI,2024-04-01,15:15:33,111502.7,2037.24,366.7,109465.46,INR,SUCCESS,jack161@ybl,BNKREF936201,,Mobile,1.124.176.71,N,BATCH202404014,T+2,
TXN0003034,,MERCH0016,CUST73669,UPI,Cashfree,SBI,2024-10-14,12:45:32,5240.93,99.57,17.92,5141.36,INR,SUCCESS,jeet283@paytm,BNKREF894896,,Desktop,178.212.220.71,N,BATCH202410141,T+2,
TXN0003035,UTR392831091571,MERCH0039,CUST22283,UPI,Razorpay,ICICI Bank,2024-07-13,15:14:10,112324.78,1088.79,195.98,111235.99,INR,SUCCESS,imaran666@okhdfcbank,BNKREF874842,,Tablet,34.244.117.151,N,BATCH202407134,T+1,
TXN0003036,,MERCH0010,CUST49428,Wallet,PayU,ICICI Bank,2024-04-03,03:24:54,4270.85,89.51,16.11,4181.34,INR,REFUNDED,,BNKREF148303,,Desktop,161.87.247.92,Y,BATCH202404035,T+2,
TXN0003037,,MERCH0036,CUST48460,UPI,Cashfree,HDFC Bank,2024-03-19,23:21:16,114399.04,1805.3,324.95,112593.74,INR,REFUNDED,eta978@paytm,BNKREF591307,,Desktop,41.72.208.45,Y,BATCH202403194,T+2,
TXN0003038,,MERCH0012,CUST83794,Credit Card,PayTM Gateway,SBI,2024-02-03,22:42:47,95079.81,1521.92,273.95,93557.89,INR,REFUNDED,,BNKREF859041,,Mobile,121.194.248.225,Y,BATCH202402033,T+1,
TXN0003039,UTR014100825923,MERCH0004,CUST60712,Net Banking,Cashfree,HDFC Bank,2024-10-25,09:56:54,106427.6,2027.91,365.02,104399.69,INR,SUCCESS,,BNKREF221430,,Desktop,104.213.123.160,N,BATCH202410254,T+1,
TXN0003040,,MERCH0033,CUST77345,Debit Card,Razorpay,HDFC Bank,2024-11-24,03:40:03,48031.59,549.09,98.84,47482.5,INR,PENDING,,BNKREF425054,,Tablet,105.86.188.162,N,BATCH202411244,T+1,
TXN0003041,UTR849517042047,MERCH0014,CUST12864,UPI,Stripe,PNB,2024-11-16,02:09:15,3657.62,82.26,14.81,3575.36,INR,SUCCESS,isha460@paytm,BNKREF669410,,Desktop,177.22.211.122,N,BATCH202411163,T+1,
TXN0003042,UTR413335802103,MERCH0031,CUST72469,UPI,Razorpay,HDFC Bank,2024-05-30,02:47:13,112268.31,2577.97,464.03,109690.34,INR,SUCCESS,ishani155@okhdfcbank,BNKREF965465,,Mobile,97.41.70.35,N,BATCH202405303,T+1,
TXN0003043,,MERCH0020,CUST97717,UPI,Razorpay,Yes Bank,2024-03-18,00:21:23,3571.25,42.08,7.57,3529.17,INR,PENDING,divya840@ibl,BNKREF922026,,Desktop,177.191.255.59,N,BATCH202403184,T+1,
TXN0003044,,MERCH0026,CUST14681,Debit Card,Cashfree,HDFC Bank,2024-07-16,07:29:36,79644.25,930.06,167.41,78714.19,INR,PENDING,,BNKREF499024,,Mobile,111.125.181.52,N,BATCH202407163,T+1,
TXN0003045,UTR189245574643,MERCH0013,CUST40222,Debit Card,Razorpay,ICICI Bank,2024-05-12,16:48:16,107007.12,1964.48,353.61,105042.64,INR,SUCCESS,,BNKREF956318,,Mobile,102.228.172.199,N,BATCH202405122,T+1,
TXN0003046,,MERCH0033,CUST25504,Credit Card,Cashfree,Yes Bank,2024-09-15,19:03:47,50870.21,1090.6,196.31,49779.61,INR,REFUNDED,,BNKREF638459,,Desktop,27.112.217.10,Y,BATCH202409152,T+2,
TXN0003047,,MERCH0016,CUST38015,Debit Card,Razorpay,SBI,2024-01-02,05:56:09,90367.84,1334.8,240.26,89033.04,INR,SUCCESS,,BNKREF953891,,Tablet,8.225.118.197,N,BATCH202401022,T+2,
TXN0003048,UTR022080538479,MERCH0045,CUST30051,Debit Card,PayTM Gateway,Kotak,2024-10-14,19:37:31,60476.57,1077.85,194.01,59398.72,INR,SUCCESS,,BNKREF487527,,Mobile,133.32.31.75,N,BATCH202410142,T+1,
TXN0003049,UTR591461201407,MERCH0038,CUST76380,Credit Card,PayU,ICICI Bank,2024-10-29,03:27:38,11448.61,137.63,24.77,11310.98,INR,SUCCESS,,BNKREF119110,,Mobile,155.122.102.222,N,BATCH202410294,T+2,
TXN0003050,UTR083173499632,MERCH0007,CUST58245,UPI,Cashfree,SBI,2024-11-02,02:41:12,63202.87,629.41,113.29,62573.46,INR,SUCCESS,daksha676@ibl,BNKREF352775,,Tablet,135.125.103.77,N,BATCH202411024,T+2,
TXN0003051,,MERCH0035,CUST59234,UPI,Razorpay,PNB,2024-03-19,11:10:00,19734.34,488.41,87.91,19245.93,INR,CHARGEBACK,odika199@ybl,BNKREF266265,,Desktop,53.231.195.161,Y,BATCH202403191,T+1,
TXN0003052,UTR818350022874,MERCH0001,CUST97946,UPI,Stripe,Kotak,2024-01-13,18:42:29,74127.33,1507.74,271.39,72619.59,INR,SUCCESS,zansi512@okaxis,BNKREF776402,,Desktop,153.25.26.198,N,BATCH202401135,T+2,
TXN0003053,UTR026421492884,MERCH0005,CUST60810,Debit Card,PayU,Yes Bank,2024-02-22,22:55:02,94259.72,2261.7,407.11,91998.02,INR,SUCCESS,,BNKREF391961,,Desktop,168.8.9.181,N,BATCH202402224,T+2,
TXN0003054,UTR392055157045,MERCH0046,CUST34738,Net Banking,PayU,HDFC Bank,2024-09-09,10:07:39,96405.7,1509.45,271.7,94896.25,INR,SUCCESS,,BNKREF403510,,Mobile,153.223.46.20,N,BATCH202409093,T+2,
TXN0003055,,MERCH0010,CUST61007,UPI,Stripe,Axis Bank,2024-08-03,15:21:20,84374.37,1449.91,260.98,82924.46,INR,REFUNDED,jeremiah309@okaxis,BNKREF331200,,Mobile,1.47.158.45,Y,BATCH202408034,T+1,
TXN0003056,UTR300810391114,MERCH0001,CUST74431,Wallet,Cashfree,ICICI Bank,2024-02-13,06:15:55,1747.27,32.76,5.9,1714.51,INR,SUCCESS,,BNKREF698797,,Desktop,80.153.28.176,N,BATCH202402135,T+2,
TXN0003057,UTR430534475508,MERCH0010,CUST40041,UPI,Stripe,SBI,2024-03-06,07:53:59,32283.17,551.89,99.34,31731.28,INR,SUCCESS,ekavir550@ybl,BNKREF659197,,Tablet,182.101.204.201,N,BATCH202403061,T+2,
TXN0003058,UTR880732714635,MERCH0022,CUST48563,UPI,PayU,Kotak,2024-02-01,03:21:48,12832.67,297.14,53.49,12535.53,INR,SUCCESS,chaitanya322@okicici,BNKREF954322,,Tablet,25.177.25.44,N,BATCH202402014,T+1,
TXN0003059,UTR203238322704,MERCH0040,CUST44286,Debit Card,PayU,SBI,2024-10-22,12:13:53,116366.65,2058.28,370.49,114308.37,INR,SUCCESS,,BNKREF600081,,Tablet,19.217.211.86,N,BATCH202410223,T+1,
TXN0003060,UTR580233108185,MERCH0042,CUST46621,UPI,Stripe,Yes Bank,2024-03-03,03:06:33,48592.37,577.71,103.99,48014.66,INR,SUCCESS,nicholas34@ibl,BNKREF441603,,Tablet,28.203.13.57,N,BATCH202403031,T+2,
TXN0003061,UTR490994471813,MERCH0010,CUST48822,Credit Card,Razorpay,Axis Bank,2024-04-01,12:23:05,26415.24,333.01,59.94,26082.23,INR,SUCCESS,,BNKREF257063,,Mobile,71.231.33.124,N,BATCH202404013,T+2,
TXN0003062,UTR370255563481,MERCH0017,CUST25017,UPI,Cashfree,Axis Bank,2024-02-06,20:51:34,65703.44,1428.49,257.13,64274.95,INR,SUCCESS,vrinda475@ybl,BNKREF216131,,Tablet,148.77.90.227,N,BATCH202402061,T+2,
TXN0003063,UTR396652851419,MERCH0001,CUST77174,Net Banking,PayU,PNB,2024-04-07,18:09:22,99285.11,2369.92,426.59,96915.19,INR,SUCCESS,,BNKREF569546,,Desktop,13.134.167.204,N,BATCH202404073,T+2,
TXN0003064,UTR925076337364,MERCH0050,CUST36371,UPI,Cashfree,PNB,2024-04-16,20:36:57,133476.01,2590.35,466.26,130885.66,INR,SUCCESS,krisha980@okhdfcbank,BNKREF619521,,Mobile,16.119.41.249,N,BATCH202404162,T+1,
TXN0003065,UTR958304286323,MERCH0005,CUST16513,UPI,PayU,Axis Bank,2024-04-23,09:46:15,9053.85,206.64,37.2,8847.21,INR,SUCCESS,charvi377@ybl,BNKREF435332,,Desktop,171.248.236.193,N,BATCH202404233,T+2,
TXN0003066,UTR521608340289,MERCH0030,CUST46614,Credit Card,Razorpay,Kotak,2024-04-12,14:32:08,59401.61,1000.8,180.14,58400.81,INR,SUCCESS,,BNKREF322132,,Tablet,199.55.108.200,N,BATCH202404125,T+1,
TXN0003067,UTR793539562154,MERCH0010,CUST64624,Debit Card,PayU,PNB,2024-04-13,12:09:52,131368.9,2004.48,360.81,129364.42,INR,SUCCESS,,BNKREF533769,,Desktop,92.251.128.171,N,BATCH202404131,T+1,
TXN0003068,UTR166732217759,MERCH0018,CUST18782,Credit Card,Cashfree,ICICI Bank,2024-06-08,00:48:37,31318.22,314.59,56.63,31003.63,INR,SUCCESS,,BNKREF610175,,Desktop,174.22.44.158,N,BATCH202406082,T+1,
TXN0003069,UTR697916276243,MERCH0037,CUST63659,UPI,Razorpay,PNB,2024-10-25,06:38:18,33615.8,818.39,147.31,32797.41,INR,SUCCESS,ekta420@okhdfcbank,BNKREF140467,,Mobile,158.86.37.11,N,BATCH202410254,T+1,
TXN0003070,UTR178735639211,MERCH0033,CUST69484,Credit Card,Stripe,PNB,2024-03-21,16:47:04,123578.15,2210.68,397.92,121367.47,INR,SUCCESS,,BNKREF208522,,Tablet,134.42.109.61,N,BATCH202403214,T+1,
TXN0003071,,MERCH0022,CUST98107,Net Banking,Razorpay,HDFC Bank,2024-05-28,18:39:53,78916.2,1263.02,227.34,77653.18,INR,PENDING,,BNKREF470425,,Tablet,221.157.76.130,N,BATCH202405285,T+2,
TXN0003072,,MERCH0001,CUST14828,UPI,Stripe,ICICI Bank,2024-03-23,09:50:41,61817.45,895.79,161.24,60921.66,INR,FAILED,ansh469@paytm,BNKREF809261,ERR367,Desktop,133.128.68.47,N,BATCH202403235,T+1,
TXN0003073,UTR166290879296,MERCH0035,CUST60237,UPI,PayU,Yes Bank,2024-08-15,08:27:13,116358.84,2785.37,501.37,113573.47,INR,SUCCESS,anay835@okicici,BNKREF867934,,Tablet,2.190.70.206,N,BATCH202408154,T+2,
TXN0003074,UTR273600755040,MERCH0042,CUST83254,UPI,Cashfree,HDFC Bank,2024-11-17,11:02:37,57883.22,1320.76,237.74,56562.46,INR,SUCCESS,anmol736@okhdfcbank,BNKREF635156,,Mobile,13.118.113.37,N,BATCH202411175,T+1,
TXN0003075,,MERCH0034,CUST32829,UPI,Cashfree,Axis Bank,2024-02-07,22:51:26,22421.43,396.96,71.45,22024.47,INR,SUCCESS,neel733@oksbi,BNKREF534328,,Desktop,118.245.107.86,N,BATCH202402073,T+1,
TXN0003076,UTR222446616517,MERCH0045,CUST57107,Net Banking,Stripe,Axis Bank,2024-03-07,10:43:42,133545.03,2400.58,432.1,131144.45,INR,SUCCESS,,BNKREF517326,,Desktop,36.172.246.51,N,BATCH202403072,T+2,
TXN0003077,,MERCH0034,CUST36359,Wallet,PayU,PNB,2024-05-17,19:34:58,44841.11,560.26,100.85,44280.85,INR,FAILED,,BNKREF698618,ERR279,Mobile,146.254.161.179,N,BATCH202405175,T+2,
TXN0003078,UTR917649857742,MERCH0029,CUST37483,Net Banking,Cashfree,Kotak,2024-01-10,19:44:46,28127.02,431.08,77.59,27695.94,INR,SUCCESS,,BNKREF679711,,Desktop,92.75.229.77,N,BATCH202401101,T+2,
TXN0003079,,MERCH0049,CUST91305,Credit Card,PayU,Axis Bank,2024-01-11,00:46:43,45029.85,516.47,92.96,44513.38,INR,REFUNDED,,BNKREF380890,,Desktop,57.219.166.182,Y,BATCH202401113,T+1,
TXN0003080,UTR718916680731,MERCH0047,CUST16031,Wallet,Razorpay,HDFC Bank,2024-08-16,01:02:25,89131.81,1160.44,208.88,87971.37,INR,SUCCESS,,BNKREF569656,,Tablet,115.42.20.19,N,BATCH202408164,T+2,
TXN0003081,UTR036423822355,MERCH0012,CUST28482,UPI,Razorpay,Kotak,2024-06-05,00:19:54,7904.29,91.39,16.45,7812.9,INR,SUCCESS,vritti328@oksbi,BNKREF273218,,Desktop,206.202.224.128,N,BATCH202406053,T+2,
TXN0003082,UTR254094113965,MERCH0017,CUST55631,Net Banking,PayU,ICICI Bank,2024-03-13,05:05:02,111134.24,2590.39,466.27,108543.85,INR,SUCCESS,,BNKREF828278,,Desktop,116.192.45.60,N,BATCH202403131,T+2,
TXN0003083,UTR495092628975,MERCH0044,CUST74362,UPI,PayU,HDFC Bank,2024-10-28,12:35:13,92036.59,1152.73,207.49,90883.86,INR,SUCCESS,turvi756@ybl,BNKREF861573,,Mobile,134.51.75.72,N,BATCH202410281,T+2,
TXN0003084,UTR288589947099,MERCH0002,CUST64334,UPI,Stripe,Kotak,2024-09-25,22:04:32,15218.69,194.51,35.01,15024.18,INR,SUCCESS,banjeet756@ybl,BNKREF673747,,Mobile,167.99.233.81,N,BATCH202409255,T+1,
TXN0003085,UTR071136468906,MERCH0046,CUST79799,Credit Card,Stripe,Axis Bank,2024-03-27,14:47:36,9028.04,125.06,22.51,8902.98,INR,SUCCESS,,BNKREF639751,,Desktop,173.196.180.124,N,BATCH202403275,T+1,
TXN0003086,,MERCH0014,CUST42991,Net Banking,PayU,PNB,2024-03-14,13:10:50,120342.76,2615.79,470.84,117726.97,INR,SUCCESS,,BNKREF705543,,Desktop,182.122.185.77,N,BATCH202403141,T+1,
TXN0003087,UTR380041432694,MERCH0041,CUST49426,Credit Card,Razorpay,PNB,2024-08-08,17:37:00,114256.2,1930.7,347.53,112325.5,INR,SUCCESS,,BNKREF108347,,Desktop,220.46.44.51,N,BATCH202408082,T+1,
TXN0003088,UTR865862334878,MERCH0005,CUST90673,UPI,PayU,ICICI Bank,2024-11-12,03:35:18,134054.77,2700.47,486.08,131354.3,INR,SUCCESS,aashi889@okhdfcbank,BNKREF197788,,Mobile,165.158.167.128,N,BATCH202411123,T+2,
TXN0003089,UTR251415617312,MERCH0018,CUST39639,UPI,PayU,HDFC Bank,2024-09-07,09:36:57,128729.47,2160.26,388.85,126569.21,INR,SUCCESS,ayaan756@paytm,BNKREF580442,,Tablet,99.218.175.118,N,BATCH202409072,T+2,
TXN0003090,UTR035300568417,MERCH0010,CUST74143,Credit Card,PayU,ICICI Bank,2024-07-02,23:13:25,148603.15,2436.98,438.66,146166.17,INR,SUCCESS,,BNKREF158481,,Desktop,53.26.234.237,N,BATCH202407025,T+2,
TXN0003091,UTR301508922983,MERCH0003,CUST87393,UPI,PayU,SBI,2024-11-10,13:50:45,148372.56,1767.54,318.16,146605.02,INR,SUCCESS,quincy87@ibl,BNKREF335404,,Mobile,209.141.8.121,N,BATCH202411104,T+1,
TXN0003092,,MERCH0033,CUST63694,Credit Card,Razorpay,Axis Bank,2024-04-08,06:29:08,6275.89,121.58,21.88,6154.31,INR,FAILED,,BNKREF272351,ERR734,Desktop,49.168.240.106,N,BATCH202404082,T+1,
TXN0003093,UTR295197285586,MERCH0032,CUST91847,UPI,PayU,HDFC Bank,2024-06-08,06:59:54,115742.74,1662.03,299.17,114080.71,INR,SUCCESS,ekbal398@ibl,BNKREF141530,,Tablet,218.155.251.56,N,BATCH202406082,T+2,
TXN0003094,,MERCH0029,CUST64945,UPI,Cashfree,Yes Bank,2024-07-18,06:30:47,107535.76,1887.97,339.83,105647.79,INR,REFUNDED,yash411@ybl,BNKREF200227,,Mobile,84.36.185.3,Y,BATCH202407185,T+1,
TXN0003095,,MERCH0011,CUST26380,Net Banking,Razorpay,HDFC Bank,2024-06-07,12:58:34,139489.93,3005.91,541.06,136484.02,INR,PENDING,,BNKREF830439,,Tablet,129.67.57.140,N,BATCH202406073,T+1,
TXN0003096,UTR859713411292,MERCH0041,CUST80306,UPI,Stripe,HDFC Bank,2024-01-31,17:06:53,57382.06,875.09,157.52,56506.97,INR,SUCCESS,tripti18@okaxis,BNKREF276738,,Mobile,18.154.157.156,N,BATCH202401315,T+2,
TXN0003097,,MERCH0033,CUST92858,UPI,Razorpay,Axis Bank,2024-08-31,08:50:26,60084.18,1203.03,216.55,58881.15,INR,SUCCESS,oni597@oksbi,BNKREF420786,,Mobile,32.212.38.243,N,BATCH202408315,T+2,
TXN0003098,,MERCH0041,CUST81397,Net Banking,Cashfree,PNB,2024-07-19,00:32:46,86803.2378308541,1181.96,212.75,85616.53,INR,REFUNDED,,BNKREF393552,,Mobile,111.83.74.92,Y,BATCH202407194,T+1,
TXN0003099,UTR594052198990,MERCH0012,CUST10116,Credit Card,PayTM Gateway,Axis Bank,2024-02-26,17:23:39,139664.58,2533.15,455.97,137131.43,INR,SUCCESS,,BNKREF622996,,Mobile,23.82.46.146,N,BATCH202402261,T+1,
TXN0003100,UTR677052979253,MERCH0035,CUST50315,UPI,Razorpay,Yes Bank,2024-05-08,01:11:46,87007.33,1070.93,192.77,85936.4,INR,SUCCESS,agastya806@okhdfcbank,BNKREF978938,,Tablet,121.151.150.115,N,BATCH202405084,T+1,
TXN0003101,UTR588840416274,MERCH0012,CUST27974,UPI,Razorpay,SBI,2024-11-01,19:16:02,138189.98,1553.04,279.55,136636.94,INR,SUCCESS,leela697@ibl,BNKREF217524,,Mobile,198.37.225.46,N,BATCH202411013,T+2,
TXN0003102,UTR246101681071,MERCH0016,CUST73180,UPI,PayTM Gateway,Yes Bank,2024-09-09,23:14:08,77165.1,1127.26,202.91,76037.84,INR,SUCCESS,lohit604@ibl,BNKREF879899,,Desktop,218.178.91.202,N,BATCH202409092,T+1,
TXN0003103,UTR607372040324,MERCH0001,CUST47195,Net Banking,Cashfree,HDFC Bank,2024-08-28,17:16:17,14345.4,198.78,35.78,14146.62,INR,SUCCESS,,BNKREF207576,,Mobile,94.79.75.67,N,BATCH202408281,T+2,
TXN0003104,UTR343614550129,MERCH0002,CUST42933,UPI,PayU,HDFC Bank,2024-08-03,20:02:01,106170.68,2042.74,367.69,104127.94,INR,SUCCESS,dhriti944@okhdfcbank,BNKREF654583,,Desktop,18.128.72.129,N,BATCH202408035,T+2,
TXN0003105,UTR836332094816,MERCH0033,CUST56487,Net Banking,PayU,HDFC Bank,2024-06-15,03:58:41,44054.3,1027.57,184.96,43026.73,INR,SUCCESS,,BNKREF710623,,Tablet,180.24.28.71,N,BATCH202406155,T+1,
TXN0003106,,MERCH0020,CUST59860,Net Banking,Razorpay,Kotak,2024-09-24,02:43:37,121934.48,1228.6,221.15,120705.88,INR,REFUNDED,,BNKREF592428,,Mobile,133.103.131.112,Y,BATCH202409242,T+2,
TXN0003107,,MERCH0030,CUST80538,Credit Card,PayU,HDFC Bank,2024-09-27,20:41:47,19453.37,423.83,76.29,19029.54,INR,PENDING,,BNKREF419634,,Tablet,196.174.184.198,N,BATCH202409274,T+2,
TXN0003108,UTR324396964773,MERCH0010,CUST42653,UPI,PayTM Gateway,SBI,2024-03-02,05:46:57,121452.21,2519.32,453.48,118932.89,INR,SUCCESS,aachal271@ibl,BNKREF720108,,Tablet,12.41.33.253,N,BATCH202403022,T+1,
TXN0003109,UTR618694605692,MERCH0029,CUST43068,UPI,Cashfree,HDFC Bank,2024-09-09,03:32:03,45900.98,417.01,75.06,45483.97,INR,SUCCESS,krish956@okaxis,BNKREF856451,,Tablet,42.159.71.59,N,BATCH202409094,T+2,
TXN0003110,UTR913438125802,MERCH0021,CUST61370,Net Banking,PayU,HDFC Bank,2024-09-15,18:09:36,135972.22,3149.07,566.83,132823.15,INR,SUCCESS,,BNKREF728682,,Desktop,34.73.75.2,N,BATCH202409153,T+2,
TXN0003111,,MERCH0007,CUST47830,UPI,PayU,Yes Bank,2024-06-18,06:11:15,8791.26,99.82,17.97,8691.44,INR,FAILED,hitesh703@okicici,BNKREF430407,ERR484,Mobile,158.122.209.108,N,BATCH202406184,T+1,
TXN0003112,UTR072476605313,MERCH0040,CUST73001,UPI,Stripe,SBI,2024-06-02,10:55:03,36979.09,852.69,153.48,36126.4,INR,SUCCESS,viraj483@okaxis,BNKREF600947,,Desktop,187.53.210.7,N,BATCH202406024,T+1,
TXN0003113,UTR242784128761,MERCH0009,CUST76147,Net Banking,PayU,Axis Bank,2024-07-10,10:46:12,118228.62,1641.26,295.43,116587.36,INR,SUCCESS,,BNKREF210740,,Mobile,164.71.248.142,N,BATCH202407103,T+2,
TXN0003114,UTR819406812756,MERCH0006,CUST11400,Net Banking,Cashfree,HDFC Bank,2024-06-23,02:24:20,43021.01,1069.07,192.43,41951.94,INR,SUCCESS,,BNKREF686182,,Desktop,24.115.247.172,N,BATCH202406234,T+1,
TXN0003115,UTR810624716569,MERCH0013,CUST92434,UPI,Stripe,Yes Bank,2024-02-25,14:43:50,58943.91,1437.19,258.69,57506.72,INR,SUCCESS,jai439@okaxis,BNKREF172942,,Mobile,110.136.191.152,N,BATCH202402251,T+2,
TXN0003116,,MERCH0033,CUST65192,UPI,Cashfree,Axis Bank,2024-04-12,01:48:23,75373.66,1557.82,280.41,73815.84,INR,FAILED,hritik794@okicici,BNKREF108130,ERR216,Desktop,24.232.94.12,N,BATCH202404125,T+2,
TXN0003117,,MERCH0025,CUST26450,Debit Card,PayTM Gateway,HDFC Bank,2024-02-23,18:59:43,22685.95,291.07,52.39,22394.88,INR,PENDING,,BNKREF519457,,Desktop,210.208.244.235,N,BATCH202402232,T+1,
TXN0003118,UTR235435129045,MERCH0035,CUST84171,Credit Card,PayTM Gateway,SBI,2024-03-21,22:37:05,49691.24,755.0,135.9,48936.24,INR,SUCCESS,,BNKREF842285,,Tablet,120.123.116.166,N,BATCH202403213,T+2,
